Kategori_Pencarian,Posisi,Perusahaan,Lokasi,Link
devops-engineer,Data Engineer Lead,Kawan Lama Group,Jakarta Raya,https://id.jobstreet.com/id/job/91795475?type=standard&ref=search-standalone&origin=cardTitle#sol=98777b17a34eed03abd70c14e7d11cb75877a81a
devops-engineer,System Architect,"PT. BFI FINANCE INDONESIA, Tbk",Kecamatan Tangerang,https://id.jobstreet.com/id/job/92114359?type=standard&ref=search-standalone&origin=cardTitle#sol=0926f557bd1b2bb4d9173526941b88447dd51d21
devops-engineer,Security Engineer,Johnson Controls,Jakarta Raya,https://id.jobstreet.com/id/job/91426421?type=standard&ref=search-standalone&origin=cardTitle#sol=12f6a4be2536a57f1729d6c6977b3006ac817f46
devops-engineer,Cloud Security (Middle Level),PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH),Jakarta Selatan,https://id.jobstreet.com/id/job/91677199?type=standard&ref=search-standalone&origin=cardTitle#sol=37554c5bc886f4b528dd17e72ae239e86c15ef11
devops-engineer,Site Reliability Engineer,PT Ako Media Asia,Jakarta Barat,https://id.jobstreet.com/id/job/91628354?type=standard&ref=search-standalone&origin=cardTitle#sol=c4fc30cb77f917398eaab76c6614b0c58a04c8a3
devops-engineer,"Lead Engineer, AI Agents & Backend Platforms",PT Solusi Transportasi Indonesia,Kebayoran Lama,https://id.jobstreet.com/id/job/91128120?type=standard&ref=search-standalone&origin=cardTitle#sol=49d4ad0fc2e27bae184a749b51d56ab88943951d
devops-engineer,Tencent Cloud- Big Data Migration Architect (Indonesia),PT Tencent Technology Indonesia,Jakarta Raya,https://id.jobstreet.com/id/job/91224313?type=standard&ref=search-standalone&origin=cardTitle#sol=5d8053838e4b349086bd7bbc2735151646ba03af
devops-engineer,Security Architect & Engineering,"PT. BFI FINANCE INDONESIA, Tbk",Kecamatan Tangerang,https://id.jobstreet.com/id/job/91226705?type=standard&ref=search-standalone&origin=cardTitle#sol=4872c58d3c6ce3919b6593c0b9fdc2d46e377836
devops-engineer,Software Engineer in Test - Insurance,PT Solusi Transportasi Indonesia,Kebayoran Lama,https://id.jobstreet.com/id/job/91992802?type=standard&ref=search-standalone&origin=cardTitle#sol=66c20dc52f60eb6f7b50cfeae2b5081bc9bb08f3
devops-engineer,System Engineer - Linux,PT. Berca Hardayaperkasa,Jakarta Raya,https://id.jobstreet.com/id/job/92062394?type=standard&ref=search-standalone&origin=cardTitle#sol=4c4829835d84208a28a5423350434660c4a0d24f
devops-engineer,"Senior Software Engineer, Backend",PT Solusi Transportasi Indonesia,Kebayoran Lama,https://id.jobstreet.com/id/job/91402389?type=standard&ref=search-standalone&origin=cardTitle#sol=bcf50652556afe2a937d434d78aca0d050d15c68
devops-engineer,IT Manager – ERP & Digital Systems,PT HORMEL PRONAS NUSANTARA,Batang,https://id.jobstreet.com/id/job/91559142?type=standard&ref=search-standalone&origin=cardTitle#sol=f3054a614b8dce64b1f39f9fd4d5380940e761a6
devops-engineer,Senior .NET Full Stack Engineer (English Speaker),PT Artha Solutions Indonesia,Jakarta Raya,https://id.jobstreet.com/id/job/91619703?type=standard&ref=search-standalone&origin=cardTitle#sol=9eba6ba3c4a5a0d4573c114ea43f1cac163d6619
devops-engineer,AI Engineer,PT ILOGO INFRALOGY,Kebon Jeruk,https://id.jobstreet.com/id/job/92062006?type=standard&ref=search-standalone&origin=cardTitle#sol=29ce587b5aa3ec235072b5b90697172a4730e0d7
devops-engineer,Security Engineer,Beyondtech,Jakarta Barat,https://id.jobstreet.com/id/job/91946573?type=standard&ref=search-standalone&origin=cardTitle#sol=ad89d84f7d87238b484a82959fb60877f1adbaa2
devops-engineer,SAP ABAP Developer - Global IT Consulting Company,PT Adecco Personnel Indonesia,Jakarta Raya,https://id.jobstreet.com/id/job/91813545?type=standard&ref=search-standalone&origin=cardTitle#sol=91dff8c060baa4a1bcc31c71ab53a6020a5c83f2
devops-engineer,Senior System Engineer,PT. Wide Technologies Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/91886309?type=standard&ref=search-standalone&origin=cardTitle#sol=8c6a42b6c2108e5b51f0c02e8f28759f6e4effc4
devops-engineer,Critical Environment Technician,Microsoft,Jakarta Raya,https://id.jobstreet.com/id/job/91805487?type=standard&ref=search-standalone&origin=cardTitle#sol=bba00dfd9d6cfb3b16a850ef122df3a9040c8d0b
devops-engineer,IT Security Engineer,Deep Symbolics Indonesia,Jakarta Raya,https://id.jobstreet.com/id/job/91964701?type=standard&ref=search-standalone&origin=cardTitle#sol=87a49ec8425cfad84631a3e6ebbe579fdd1d891b
devops-engineer,Backend Engineer - Go,PT Sentra Vidya Utama,Surabaya,https://id.jobstreet.com/id/job/92029857?type=standard&ref=search-standalone&origin=cardTitle#sol=b5f798f49483286059383ee4a417b46f27ac1f28
devops-engineer,L2 MS Security Engineer (Firewall),PT. Elabram Systems,Jakarta Raya,https://id.jobstreet.com/id/job/91998922?type=standard&ref=search-standalone&origin=cardTitle#sol=0542c40d691679dc86bb5e8a1db9e1866218bd11
devops-engineer,EPLAN Implementation Engineer,PT Tempindo Jasatama (Divisi Jakarta Temp),Jakarta Raya,https://id.jobstreet.com/id/job/91892904?type=standard&ref=search-standalone&origin=cardTitle#sol=4ea6ba2afd0b3d9e8be7b5cfb98df4a14ec6739d
devops-engineer,Full Stack IT Developer Kubernetes Specialist (Development & Infrastructure),PT. JAGAD AMAN PRIMA,Kelapa Gading,https://id.jobstreet.com/id/job/91400406?type=standard&ref=search-standalone&origin=cardTitle#sol=39125af45ed0d3b059ccb8a63904b8f0fbbb8ec6
devops-engineer,Voip Engineer,PT Stanindo Gemilang,Jakarta Utara,https://id.jobstreet.com/id/job/91908565?type=standard&ref=search-standalone&origin=cardTitle#sol=db99319793157bd53dc5227df812d9bf05e48017
devops-engineer,Security Engineer,PT Infokes Indonesia (Bandung),Bandung,https://id.jobstreet.com/id/job/92055911?type=standard&ref=search-standalone&origin=cardTitle#sol=36976c557295405cb8e478e96164ac892fa86760
devops-engineer,Presales IT Security,Cyber Sinergi Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/91530036?type=standard&ref=search-standalone&origin=cardTitle#sol=71710f4d9b7d9235f7bbacfb48bfeac04017506c
devops-engineer,Cyber Security Onsite Engineer,PT. Magnus Sedaya Selaras,Jakarta Raya,https://id.jobstreet.com/id/job/91760302?type=standard&ref=search-standalone&origin=cardTitle#sol=57f56044ae0b521c256afea74f63d75626fda2ee
devops-engineer,"Cloud Consultant, Data Analytics, Google Cloud (Bahasa)",Google,Jakarta Raya,https://id.jobstreet.com/id/job/91947715?type=standard&ref=search-standalone&origin=cardTitle#sol=c55236185e98a5a92f1a63bb722964ed60750365
devops-engineer,IT Security Specialist,PT Monotaro Indonesia,Jakarta Pusat,https://id.jobstreet.com/id/job/92002031?type=standard&ref=search-standalone&origin=cardTitle#sol=5ffc3cb8739969d99264e2582066e553bb567a5a
devops-engineer,Mine Plan Engineer Specialist,Pengiklan Anonim,Morowali,https://id.jobstreet.com/id/job/91948541?type=standard&ref=search-standalone&origin=cardTitle#sol=020e1c34f071052276de32ba51d376e868cdc977
devops-engineer,BTS Engineer,PT Fiberhome Technologies Indonesia,Jakarta Raya,https://id.jobstreet.com/id/job/92040502?type=standard&ref=search-standalone&origin=cardTitle#sol=5676f1ae9b18b8f1857bd6e5fd12bd664c0db91c
devops-engineer,IT Developer & Infrastructure,PT TRIMITRA FABRIKASI ENGINEERING,Cilegon,https://id.jobstreet.com/id/job/91916840?type=standard&ref=search-standalone&origin=cardTitle#sol=1fa85ac77d5ef65ee0c29956fffd80136078d9b4
devops-engineer,Middleware Junior & Middle,PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH),Jakarta Selatan,https://id.jobstreet.com/id/job/91655132?type=standard&ref=search-standalone&origin=cardTitle#sol=a024517a9f8d1295cf4feee92ebd323f971ccc53
devops-engineer,IT Security Manager,PT Mitra Solusi Telematika,Cilandak,https://id.jobstreet.com/id/job/91886654?type=standard&ref=search-standalone&origin=cardTitle#sol=3af16a3a28c77898a8361dc8287e9a694d015563
devops-engineer,Cyber Security Engineer & Governance (Specialist),PT Central Mega Kencana,Jakarta Selatan,https://id.jobstreet.com/id/job/91891435?type=standard&ref=search-standalone&origin=cardTitle#sol=ace55b56f6b8e57a540bad24d53e18daf6e9ddae
devops-engineer,Data Engineer,PT Graha Karya Informasi,Jakarta Raya,https://id.jobstreet.com/id/job/92092041?type=standard&ref=search-standalone&origin=cardTitle#sol=7c5fbf1a512345f3ec1339d3437720cf2c294cb5
devops-engineer,IT Infrastructure Project Manager,PT Netmarks Indonesia,Jakarta Utara,https://id.jobstreet.com/id/job/91948311?type=standard&ref=search-standalone&origin=cardTitle#sol=404485b7528473246ee6cd1c1401c0a065648861
devops-engineer,L1 MS Engineer (Firewall) - Shifting,PT. Elabram Systems,Jakarta Raya,https://id.jobstreet.com/id/job/91944733?type=standard&ref=search-standalone&origin=cardTitle#sol=22e76ae52d2ff1e714777d618cb083bf477e4fb2
devops-engineer,System Administrator,"PT. Metrodata Electronics, Tbk",Jakarta Raya,https://id.jobstreet.com/id/job/92143997?type=standard&ref=search-standalone&origin=cardTitle#sol=bf7005157cd1ef6e67e4ba1190d92394a037fe93
devops-engineer,Digital Apps Developer (Blockchain),"PT SMART,Tbk",Jakarta Raya,https://id.jobstreet.com/id/job/91828033?type=standard&ref=search-standalone&origin=cardTitle#sol=6c2f64ef35481c2e19d14323c89c4961fb451a4b
devops-engineer,System Engineer,PT. Wide Technologies Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/91753013?type=standard&ref=search-standalone&origin=cardTitle#sol=96be409a458f6e78720cf3340774e4285b00a6d3
devops-engineer,Data Engineer,PT Indocyber Global Teknologi,Jakarta Raya,https://id.jobstreet.com/id/job/91844498?type=standard&ref=search-standalone&origin=cardTitle#sol=b092f2fe96b58117ced429a80adf6eaacc060a96
devops-engineer,Exploration Technology Specialist,Pengiklan Anonim,Jakarta Raya,https://id.jobstreet.com/id/job/91754202?type=standard&ref=search-standalone&origin=cardTitle#sol=0c9287fb9add04e172226e50e8e92580ab8ff240
devops-engineer,Data Engineer,PT IDStar Cipta Teknologi,Jakarta Raya,https://id.jobstreet.com/id/job/91788461?type=standard&ref=search-standalone&origin=cardTitle#sol=5aadf93c15bd25a2a6a573d240d056ffc1822ea5
devops-engineer,Fullstack Engineer,PT MNC Teknologi Nusantara (MotionPay),Jakarta Pusat,https://id.jobstreet.com/id/job/91763572?type=standard&ref=search-standalone&origin=cardTitle#sol=bbad01620c00e12e5922da0b00b445f1e86a62eb
devops-engineer,Senior Backend Engineer,PT Panin Sekuritas Tbk,Jakarta Selatan,https://id.jobstreet.com/id/job/91755487?type=standard&ref=search-standalone&origin=cardTitle#sol=f2963a05b7e7b7b21a85bfeb7840af7c76283ea8
devops-engineer,Data Engineering,PT Bina Artha Ventura,Jakarta Pusat,https://id.jobstreet.com/id/job/91834813?type=standard&ref=search-standalone&origin=cardTitle#sol=14d986c47fdca69ee19773a69eb1113d8230bd53
devops-engineer,Fullstack Developer (Javaspringboot & VueJS),PT Karisma Zona Kreatifku,Jakarta Barat,https://id.jobstreet.com/id/job/91742984?type=standard&ref=search-standalone&origin=cardTitle#sol=5873a19d4c1062fe04039a37c72390873313cac1
devops-engineer,Software Developer,PT Swadharma Duta Data,Jakarta Raya,https://id.jobstreet.com/id/job/91908572?type=standard&ref=search-standalone&origin=cardTitle#sol=feefb4686190322002741f622f30920ae5fdb518
devops-engineer,IT Server Storage Engineer Trainee,PT. Berca Hardayaperkasa,Jakarta Pusat,https://id.jobstreet.com/id/job/91346658?type=standard&ref=search-standalone&origin=cardTitle#sol=b7b3264281740077746999d965d3980f484c976a
devops-engineer,Senior Backend Engineer (Application),PT Panin Sekuritas Tbk,Jakarta Selatan,https://id.jobstreet.com/id/job/91801297?type=standard&ref=search-standalone&origin=cardTitle#sol=4fb1449d7a01d1a896bbce8ff5c9e4dd1258c097
devops-engineer,Software Developer (Project Base),PT Mitra Solusi Telematika,Jakarta Selatan,https://id.jobstreet.com/id/job/91781035?type=standard&ref=search-standalone&origin=cardTitle#sol=ef3068066459b8ee2188e47f66a30d59e4bac9e0
devops-engineer,NOC Engineer Support - Project,PT Harrisma Informatika Jaya,Jakarta Barat,https://id.jobstreet.com/id/job/92005416?type=standard&ref=search-standalone&origin=cardTitle#sol=190bd7a266653fd5deab8ccb134dac4553710699
devops-engineer,Infrastructure & Support Services Superintendent,Pengiklan Anonim,Sulawesi Tenggara,https://id.jobstreet.com/id/job/91667824?type=standard&ref=search-standalone&origin=cardTitle#sol=e3fc3a78d05176e92d0cfcd1c7442be4cce2d997
devops-engineer,Full Stack Team Lead/Engineering Manager,PT Oyika Energi Indonesia,Cisauk,https://id.jobstreet.com/id/job/91842535?type=standard&ref=search-standalone&origin=cardTitle#sol=7bce218f2e0a70175976b436e8601fc52fd5ad5d
devops-engineer,Middle IOT Engineer,PT Fan Integrasi Teknologi,Bandung,https://id.jobstreet.com/id/job/91844115?type=standard&ref=search-standalone&origin=cardTitle#sol=44843437be5735526c7288b2f348fb45a467ac2d
machine-learning,Machine Learning Engineering Section Head,OLX Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/91673562?type=standard&ref=search-standalone&origin=cardTitle#sol=1589ba1f897f231b464b6901f5cbbeecc9f2f2c8
machine-learning,Data Engineer,TUNTUN SEKURITAS INDONESIA,Jakarta Utara,https://id.jobstreet.com/id/job/92218017?type=standard&ref=search-standalone&origin=cardTitle#sol=e05df0664954bd8067fac1817bc8222c1d712fda
machine-learning,AI Engineer,TUNTUN SEKURITAS INDONESIA,Jakarta Utara,https://id.jobstreet.com/id/job/92217979?type=standard&ref=search-standalone&origin=cardTitle#sol=2297621f099b03315b6037f42828717baf19cc7f
machine-learning,Staff Data Analyst,PT Mensana Aneka Satwa,Bekasi,https://id.jobstreet.com/id/job/92027787?type=standard&ref=search-standalone&origin=cardTitle#sol=4eddc4b6605b53b26378dd2b5b14f752c3bee39b
machine-learning,IT Functional,PT. INTISUMBER BAJASAKTI,Jakarta Utara,https://id.jobstreet.com/id/job/92220525?type=standard&ref=search-standalone&origin=cardTitle#sol=2dab562282ce380acf6a1747ad69670a33cf244f
machine-learning,Data Engineer,PT Sigmantara Alfindo,Tangerang,https://id.jobstreet.com/id/job/92200793?type=standard&ref=search-standalone&origin=cardTitle#sol=c4f23011805cfcf23810e78f6a6435f1bb4f9b55
machine-learning,Data Engineer,Pengiklan Anonim,Jakarta Raya,https://id.jobstreet.com/id/job/92193038?type=standard&ref=search-standalone&origin=cardTitle#sol=b58139c3a805759932bbbb40038d71489b9eaacf
machine-learning,Supervisor Data Analyst,PT Indako Trading Coy,Sumatera Utara,https://id.jobstreet.com/id/job/92061067?type=standard&ref=search-standalone&origin=cardTitle#sol=de37034b559f9e80430f58cc0a3f06d0784db727
machine-learning,Senior Machine Learning Engineer,Tetra Data Teknologi,Jakarta Pusat,https://id.jobstreet.com/id/job/91701420?type=standard&ref=search-standalone&origin=cardTitle#sol=136e126eb387449d29e8507149f65bb811eb42b9
machine-learning,Data Science & Portfolio Manager,PT Sejahtera Sama Kita,Jakarta Raya,https://id.jobstreet.com/id/job/92175888?type=standard&ref=search-standalone&origin=cardTitle#sol=6fe803c55f1871a142bb1898e49536feea6fd51f
machine-learning,Staff AI Operation Engineer,PT Industrial Multi Fan,Jakarta Utara,https://id.jobstreet.com/id/job/92206377?type=standard&ref=search-standalone&origin=cardTitle#sol=cc0d03c10a38d360526efef2a0b16f6dbc34f776
machine-learning,DATA ANALYST,PT Mitra Saruta Indonesia,Surabaya,https://id.jobstreet.com/id/job/91735710?type=standard&ref=search-standalone&origin=cardTitle#sol=f3bb26e6e5a926508dfb66fecf10b2ab9f083527
machine-learning,Data Engineer,PT Data Labs Analytics,Jakarta Pusat,https://id.jobstreet.com/id/job/92223379?type=standard&ref=search-standalone&origin=cardTitle#sol=84926ef7e498b71241eafdbdad185a29e9e528bd
machine-learning,Data Scientist,PT Sharing Vision Indonesia,Jakarta Pusat,https://id.jobstreet.com/id/job/92033644?type=standard&ref=search-standalone&origin=cardTitle#sol=695e37401a5e819161084020b30b9f7874df4009
machine-learning,Agentic AI Engineer,PT ADIDAYA RISET INSTRUMEN INDONESIA,Jakarta Selatan,https://id.jobstreet.com/id/job/91884754?type=standard&ref=search-standalone&origin=cardTitle#sol=12416eade8d410a1d98fb6d06d25857f849ed936
machine-learning,AI Engineer,AME Mineral Economics Pty Ltd,Jakarta Selatan,https://id.jobstreet.com/id/job/91724919?type=standard&ref=search-standalone&origin=cardTitle#sol=74618a36467fcca5bce5bc26853c29364736be71
machine-learning,Data Scientist,MEDITAP,Tangerang,https://id.jobstreet.com/id/job/91765554?type=standard&ref=search-standalone&origin=cardTitle#sol=ff9dda1822eee7be9d5908c3a4c5423a1c1f4274
machine-learning,Senior Data Engineer,PT Sentra Vidya Utama,Surabaya,https://id.jobstreet.com/id/job/92199079?type=standard&ref=search-standalone&origin=cardTitle#sol=dc5a2531863d86bce22f65c40f566d92896f6656
machine-learning,AI Engineer,PT Digdaya Duta Digital,Setiabudi,https://id.jobstreet.com/id/job/91610319?type=standard&ref=search-standalone&origin=cardTitle#sol=6f633164fca94fa8a2751f6fc6b4a99245c37546
machine-learning,Data Engineer,Beyondtech,Jakarta Barat,https://id.jobstreet.com/id/job/92206456?type=standard&ref=search-standalone&origin=cardTitle#sol=18084c3ffaa47cdb8a3aed092876d5cbe59c0d5a
machine-learning,IT Functional,PT. INTISUMBER BAJASAKTI,Jakarta Utara,https://id.jobstreet.com/id/job/91650996?type=standard&ref=search-standalone&origin=cardTitle#sol=5875249808c3a516514878668c1ea0b124d9ea3c
machine-learning,Software Engineer Internship,OPPO Indonesia,Tangerang,https://id.jobstreet.com/id/job/91761487?type=standard&ref=search-standalone&origin=cardTitle#sol=596c49b860f8308254313f70a274e5a02f42ad9f
machine-learning,Junior Data Scientist,PT Akulaku Silvrr Indonesia,Jakarta Pusat,https://id.jobstreet.com/id/job/92064964?type=standard&ref=search-standalone&origin=cardTitle#sol=cbd21e756ff5d8de1df420393bf465b18157064b
machine-learning,Lead Engineer,PT Digdaya Duta Digital,Setiabudi,https://id.jobstreet.com/id/job/91609710?type=standard&ref=search-standalone&origin=cardTitle#sol=186893a815baa2455de534264d53e3728fd4efa5
machine-learning,Data Analyst,PT Bersaudara Inti Corpora,Jakarta Barat,https://id.jobstreet.com/id/job/92028378?type=standard&ref=search-standalone&origin=cardTitle#sol=e397835912085492545760f5c0e65d16f7bc973b
machine-learning,Data Engineer (Contract 12 Months),"PT ZURICH ASURANSI INDONESIA, Tbk",Jakarta Selatan,https://id.jobstreet.com/id/job/91791657?type=standard&ref=search-standalone&origin=cardTitle#sol=b166bc218420c7bca59c41fd51426494d021015b
machine-learning,Master Data Engineer (Analyst),Abrihet Teknobalhar Informa,Surabaya,https://id.jobstreet.com/id/job/92028957?type=standard&ref=search-standalone&origin=cardTitle#sol=6db4b1c234b515f9218aa1307eb361ed11a0846c
machine-learning,Junior Software Engineer,PT Technet Vision Indonesia,Jakarta Raya,https://id.jobstreet.com/id/job/91648206?type=standard&ref=search-standalone&origin=cardTitle#sol=e3dfd7c50946d091672a784751b16967f43e91f1
