Job_ID,Kategori_Pencarian,Domain_Compana,Posisi,Perusahaan,Skill_Name
JOB_0620,backend-developer,web_development,Lead Developer (Python),PT Hashmicro Solusi Indonesia,Vue.js
JOB_0620,backend-developer,web_development,Lead Developer (Python),PT Hashmicro Solusi Indonesia,Node.js
JOB_0620,backend-developer,web_development,Lead Developer (Python),PT Hashmicro Solusi Indonesia,Golang
JOB_0620,backend-developer,web_development,Lead Developer (Python),PT Hashmicro Solusi Indonesia,Django
JOB_0620,backend-developer,web_development,Lead Developer (Python),PT Hashmicro Solusi Indonesia,REST API
JOB_0621,backend-developer,web_development,AI – AUGMENTED FULLSTACK DEVELOPER,"PT Jasnita Telekomindo, Tbk",PostgreSQL
JOB_0621,backend-developer,web_development,AI – AUGMENTED FULLSTACK DEVELOPER,"PT Jasnita Telekomindo, Tbk",MySQL
JOB_0621,backend-developer,web_development,AI – AUGMENTED FULLSTACK DEVELOPER,"PT Jasnita Telekomindo, Tbk",PHP
JOB_0621,backend-developer,web_development,AI – AUGMENTED FULLSTACK DEVELOPER,"PT Jasnita Telekomindo, Tbk",REST API
JOB_0621,backend-developer,web_development,AI – AUGMENTED FULLSTACK DEVELOPER,"PT Jasnita Telekomindo, Tbk",Git
JOB_0622,backend-developer,web_development,Software Engineer (Japanese Speaker),PT Trust Recruit Indonesia,SQL
JOB_0622,backend-developer,web_development,Software Engineer (Japanese Speaker),PT Trust Recruit Indonesia,Excel
JOB_0622,backend-developer,web_development,Software Engineer (Japanese Speaker),PT Trust Recruit Indonesia,TypeScript
JOB_0622,backend-developer,web_development,Software Engineer (Japanese Speaker),PT Trust Recruit Indonesia,Java
JOB_0622,backend-developer,web_development,Software Engineer (Japanese Speaker),PT Trust Recruit Indonesia,.NET
JOB_0622,backend-developer,web_development,Software Engineer (Japanese Speaker),PT Trust Recruit Indonesia,Linux
JOB_0624,backend-developer,web_development,IT Mandarin–Indonesian Translator,PT Sangkuriang Internasional,TypeScript
JOB_0625,backend-developer,web_development,Python Developer - Django (Experienced),PT Hashmicro Solusi Indonesia,Python
JOB_0625,backend-developer,web_development,Python Developer - Django (Experienced),PT Hashmicro Solusi Indonesia,PostgreSQL
JOB_0625,backend-developer,web_development,Python Developer - Django (Experienced),PT Hashmicro Solusi Indonesia,Excel
JOB_0625,backend-developer,web_development,Python Developer - Django (Experienced),PT Hashmicro Solusi Indonesia,TypeScript
JOB_0625,backend-developer,web_development,Python Developer - Django (Experienced),PT Hashmicro Solusi Indonesia,Golang
JOB_0625,backend-developer,web_development,Python Developer - Django (Experienced),PT Hashmicro Solusi Indonesia,Django
JOB_0625,backend-developer,web_development,Python Developer - Django (Experienced),PT Hashmicro Solusi Indonesia,REST API
JOB_0625,backend-developer,web_development,Python Developer - Django (Experienced),PT Hashmicro Solusi Indonesia,Microservices
JOB_0626,backend-developer,web_development,Frontend Developer,PT Gogomedia Visindo,Machine Learning
JOB_0626,backend-developer,web_development,Frontend Developer,PT Gogomedia Visindo,HTML
JOB_0626,backend-developer,web_development,Frontend Developer,PT Gogomedia Visindo,CSS
JOB_0626,backend-developer,web_development,Frontend Developer,PT Gogomedia Visindo,JavaScript
JOB_0626,backend-developer,web_development,Frontend Developer,PT Gogomedia Visindo,TypeScript
JOB_0626,backend-developer,web_development,Frontend Developer,PT Gogomedia Visindo,React.js
JOB_0626,backend-developer,web_development,Frontend Developer,PT Gogomedia Visindo,React Native
JOB_0626,backend-developer,web_development,Frontend Developer,PT Gogomedia Visindo,REST API
JOB_0626,backend-developer,web_development,Frontend Developer,PT Gogomedia Visindo,Git
JOB_0626,backend-developer,web_development,Frontend Developer,PT Gogomedia Visindo,UI/UX
JOB_0627,backend-developer,web_development,Java Developer - WFO - Jakarta (ID: 571237),PT PERSOL RECRUITMENT INDONESIA,TypeScript
JOB_0627,backend-developer,web_development,Java Developer - WFO - Jakarta (ID: 571237),PT PERSOL RECRUITMENT INDONESIA,Java
JOB_0628,backend-developer,web_development,Senior Backend Engineer,PT Panin Sekuritas Tbk,PostgreSQL
JOB_0628,backend-developer,web_development,Senior Backend Engineer,PT Panin Sekuritas Tbk,Golang
JOB_0628,backend-developer,web_development,Senior Backend Engineer,PT Panin Sekuritas Tbk,Java
JOB_0629,backend-developer,web_development,Developer Full Stack,PT Pesonna Indonesia Jaya,Python
JOB_0629,backend-developer,web_development,Developer Full Stack,PT Pesonna Indonesia Jaya,PostgreSQL
JOB_0629,backend-developer,web_development,Developer Full Stack,PT Pesonna Indonesia Jaya,MySQL
JOB_0629,backend-developer,web_development,Developer Full Stack,PT Pesonna Indonesia Jaya,Machine Learning
JOB_0629,backend-developer,web_development,Developer Full Stack,PT Pesonna Indonesia Jaya,HTML
JOB_0629,backend-developer,web_development,Developer Full Stack,PT Pesonna Indonesia Jaya,CSS
JOB_0629,backend-developer,web_development,Developer Full Stack,PT Pesonna Indonesia Jaya,JavaScript
JOB_0629,backend-developer,web_development,Developer Full Stack,PT Pesonna Indonesia Jaya,Vue.js
JOB_0629,backend-developer,web_development,Developer Full Stack,PT Pesonna Indonesia Jaya,Angular
JOB_0629,backend-developer,web_development,Developer Full Stack,PT Pesonna Indonesia Jaya,Node.js
JOB_0629,backend-developer,web_development,Developer Full Stack,PT Pesonna Indonesia Jaya,PHP
JOB_0629,backend-developer,web_development,Developer Full Stack,PT Pesonna Indonesia Jaya,Golang
JOB_0629,backend-developer,web_development,Developer Full Stack,PT Pesonna Indonesia Jaya,Java
JOB_0629,backend-developer,web_development,Developer Full Stack,PT Pesonna Indonesia Jaya,REST API
JOB_0629,backend-developer,web_development,Developer Full Stack,PT Pesonna Indonesia Jaya,Microservices
JOB_0629,backend-developer,web_development,Developer Full Stack,PT Pesonna Indonesia Jaya,Problem Solving
JOB_0630,backend-developer,web_development,Ads Back-end Operation Specialist,PT Trust Recruit Indonesia,TypeScript
JOB_0631,backend-developer,web_development,Senior Backend Engineer (Application),PT Panin Sekuritas Tbk,SQL
JOB_0631,backend-developer,web_development,Senior Backend Engineer (Application),PT Panin Sekuritas Tbk,Golang
JOB_0631,backend-developer,web_development,Senior Backend Engineer (Application),PT Panin Sekuritas Tbk,Java
JOB_0632,backend-developer,web_development,Fullstack Developer (.Net),PT Karisma Zona Kreatifku,SQL
JOB_0632,backend-developer,web_development,Fullstack Developer (.Net),PT Karisma Zona Kreatifku,TypeScript
JOB_0632,backend-developer,web_development,Fullstack Developer (.Net),PT Karisma Zona Kreatifku,React.js
JOB_0632,backend-developer,web_development,Fullstack Developer (.Net),PT Karisma Zona Kreatifku,Angular
JOB_0632,backend-developer,web_development,Fullstack Developer (.Net),PT Karisma Zona Kreatifku,REST API
JOB_0632,backend-developer,web_development,Fullstack Developer (.Net),PT Karisma Zona Kreatifku,AWS
JOB_0632,backend-developer,web_development,Fullstack Developer (.Net),PT Karisma Zona Kreatifku,UI/UX
JOB_0632,backend-developer,web_development,Fullstack Developer (.Net),PT Karisma Zona Kreatifku,Problem Solving
JOB_0633,backend-developer,web_development,Senior .NET Full Stack Engineer (English Speaker),PT Artha Solutions Indonesia,Python
JOB_0633,backend-developer,web_development,Senior .NET Full Stack Engineer (English Speaker),PT Artha Solutions Indonesia,SQL
JOB_0633,backend-developer,web_development,Senior .NET Full Stack Engineer (English Speaker),PT Artha Solutions Indonesia,MongoDB
JOB_0633,backend-developer,web_development,Senior .NET Full Stack Engineer (English Speaker),PT Artha Solutions Indonesia,Excel
JOB_0633,backend-developer,web_development,Senior .NET Full Stack Engineer (English Speaker),PT Artha Solutions Indonesia,TypeScript
JOB_0633,backend-developer,web_development,Senior .NET Full Stack Engineer (English Speaker),PT Artha Solutions Indonesia,React.js
JOB_0633,backend-developer,web_development,Senior .NET Full Stack Engineer (English Speaker),PT Artha Solutions Indonesia,Angular
JOB_0633,backend-developer,web_development,Senior .NET Full Stack Engineer (English Speaker),PT Artha Solutions Indonesia,.NET
JOB_0633,backend-developer,web_development,Senior .NET Full Stack Engineer (English Speaker),PT Artha Solutions Indonesia,REST API
JOB_0633,backend-developer,web_development,Senior .NET Full Stack Engineer (English Speaker),PT Artha Solutions Indonesia,Azure
JOB_0633,backend-developer,web_development,Senior .NET Full Stack Engineer (English Speaker),PT Artha Solutions Indonesia,CI/CD
JOB_0633,backend-developer,web_development,Senior .NET Full Stack Engineer (English Speaker),PT Artha Solutions Indonesia,Agile/Scrum
JOB_0634,backend-developer,web_development,WordPress Leader,PT DORAN SUKSES INDONESIA (JETE INDONESIA),MySQL
JOB_0634,backend-developer,web_development,WordPress Leader,PT DORAN SUKSES INDONESIA (JETE INDONESIA),HTML
JOB_0634,backend-developer,web_development,WordPress Leader,PT DORAN SUKSES INDONESIA (JETE INDONESIA),CSS
JOB_0634,backend-developer,web_development,WordPress Leader,PT DORAN SUKSES INDONESIA (JETE INDONESIA),JavaScript
JOB_0634,backend-developer,web_development,WordPress Leader,PT DORAN SUKSES INDONESIA (JETE INDONESIA),PHP
JOB_0634,backend-developer,web_development,WordPress Leader,PT DORAN SUKSES INDONESIA (JETE INDONESIA),REST API
JOB_0634,backend-developer,web_development,WordPress Leader,PT DORAN SUKSES INDONESIA (JETE INDONESIA),Git
JOB_0634,backend-developer,web_development,WordPress Leader,PT DORAN SUKSES INDONESIA (JETE INDONESIA),UI/UX
JOB_0634,backend-developer,web_development,WordPress Leader,PT DORAN SUKSES INDONESIA (JETE INDONESIA),Problem Solving
JOB_0635,backend-developer,web_development,Java Developer,PT Nawa Data Solutions,JavaScript
JOB_0635,backend-developer,web_development,Java Developer,PT Nawa Data Solutions,Java
JOB_0635,backend-developer,web_development,Java Developer,PT Nawa Data Solutions,Spring Boot
JOB_0635,backend-developer,web_development,Java Developer,PT Nawa Data Solutions,Microservices
JOB_0635,backend-developer,web_development,Java Developer,PT Nawa Data Solutions,Agile/Scrum
JOB_0635,backend-developer,web_development,Java Developer,PT Nawa Data Solutions,Problem Solving
JOB_0636,backend-developer,web_development,Web Programmer,PT Cakra Media Data,MySQL
JOB_0636,backend-developer,web_development,Web Programmer,PT Cakra Media Data,Machine Learning
JOB_0636,backend-developer,web_development,Web Programmer,PT Cakra Media Data,HTML
JOB_0636,backend-developer,web_development,Web Programmer,PT Cakra Media Data,CSS
JOB_0636,backend-developer,web_development,Web Programmer,PT Cakra Media Data,JavaScript
JOB_0636,backend-developer,web_development,Web Programmer,PT Cakra Media Data,TypeScript
JOB_0636,backend-developer,web_development,Web Programmer,PT Cakra Media Data,Vue.js
JOB_0636,backend-developer,web_development,Web Programmer,PT Cakra Media Data,Bootstrap
JOB_0636,backend-developer,web_development,Web Programmer,PT Cakra Media Data,Golang
JOB_0636,backend-developer,web_development,Web Programmer,PT Cakra Media Data,Microservices
JOB_0636,backend-developer,web_development,Web Programmer,PT Cakra Media Data,UI/UX
JOB_0637,backend-developer,web_development,Head of Application Architect,Yayasan Bina Nusantara,TypeScript
JOB_0637,backend-developer,web_development,Head of Application Architect,Yayasan Bina Nusantara,Java
JOB_0637,backend-developer,web_development,Head of Application Architect,Yayasan Bina Nusantara,UI/UX
JOB_0638,backend-developer,web_development,SAP ABAP Developer - Global IT Consulting Company,PT Adecco Personnel Indonesia,SQL
JOB_0638,backend-developer,web_development,SAP ABAP Developer - Global IT Consulting Company,PT Adecco Personnel Indonesia,Excel
JOB_0638,backend-developer,web_development,SAP ABAP Developer - Global IT Consulting Company,PT Adecco Personnel Indonesia,TypeScript
JOB_0638,backend-developer,web_development,SAP ABAP Developer - Global IT Consulting Company,PT Adecco Personnel Indonesia,REST API
JOB_0638,backend-developer,web_development,SAP ABAP Developer - Global IT Consulting Company,PT Adecco Personnel Indonesia,Problem Solving
JOB_0640,backend-developer,web_development,AI Engineer,PT ILOGO INFRALOGY,SQL
JOB_0640,backend-developer,web_development,AI Engineer,PT ILOGO INFRALOGY,PostgreSQL
JOB_0640,backend-developer,web_development,AI Engineer,PT ILOGO INFRALOGY,MySQL
JOB_0640,backend-developer,web_development,AI Engineer,PT ILOGO INFRALOGY,Data Modeling
JOB_0640,backend-developer,web_development,AI Engineer,PT ILOGO INFRALOGY,JavaScript
JOB_0640,backend-developer,web_development,AI Engineer,PT ILOGO INFRALOGY,TypeScript
JOB_0640,backend-developer,web_development,AI Engineer,PT ILOGO INFRALOGY,React.js
JOB_0640,backend-developer,web_development,AI Engineer,PT ILOGO INFRALOGY,Next.js
JOB_0640,backend-developer,web_development,AI Engineer,PT ILOGO INFRALOGY,Vue.js
JOB_0640,backend-developer,web_development,AI Engineer,PT ILOGO INFRALOGY,Svelte
JOB_0640,backend-developer,web_development,AI Engineer,PT ILOGO INFRALOGY,Golang
JOB_0640,backend-developer,web_development,AI Engineer,PT ILOGO INFRALOGY,REST API
JOB_0640,backend-developer,web_development,AI Engineer,PT ILOGO INFRALOGY,GraphQL
JOB_0640,backend-developer,web_development,AI Engineer,PT ILOGO INFRALOGY,Docker
JOB_0640,backend-developer,web_development,AI Engineer,PT ILOGO INFRALOGY,CI/CD
JOB_0640,backend-developer,web_development,AI Engineer,PT ILOGO INFRALOGY,Git
JOB_0640,backend-developer,web_development,AI Engineer,PT ILOGO INFRALOGY,Microservices
JOB_0641,ui-ux-designer,ui_ux,UI/UX Designer,PT Wahana Makmur Sejati (Wahanaartha Group),Figma
JOB_0641,ui-ux-designer,ui_ux,UI/UX Designer,PT Wahana Makmur Sejati (Wahanaartha Group),UI/UX
JOB_0641,ui-ux-designer,ui_ux,UI/UX Designer,PT Wahana Makmur Sejati (Wahanaartha Group),Wireframing
JOB_0642,ui-ux-designer,ui_ux,UI / UX Designer,IMT TECH SDN. BHD.,Excel
JOB_0642,ui-ux-designer,ui_ux,UI / UX Designer,IMT TECH SDN. BHD.,Machine Learning
JOB_0642,ui-ux-designer,ui_ux,UI / UX Designer,IMT TECH SDN. BHD.,HTML
JOB_0642,ui-ux-designer,ui_ux,UI / UX Designer,IMT TECH SDN. BHD.,CSS
JOB_0642,ui-ux-designer,ui_ux,UI / UX Designer,IMT TECH SDN. BHD.,JavaScript
JOB_0642,ui-ux-designer,ui_ux,UI / UX Designer,IMT TECH SDN. BHD.,TypeScript
JOB_0642,ui-ux-designer,ui_ux,UI / UX Designer,IMT TECH SDN. BHD.,Figma
JOB_0642,ui-ux-designer,ui_ux,UI / UX Designer,IMT TECH SDN. BHD.,UI/UX
JOB_0642,ui-ux-designer,ui_ux,UI / UX Designer,IMT TECH SDN. BHD.,Wireframing
JOB_0643,ui-ux-designer,ui_ux,UI / UX Designer Internship,OPPO Indonesia,TypeScript
JOB_0643,ui-ux-designer,ui_ux,UI / UX Designer Internship,OPPO Indonesia,Figma
JOB_0643,ui-ux-designer,ui_ux,UI / UX Designer Internship,OPPO Indonesia,UI/UX
JOB_0643,ui-ux-designer,ui_ux,UI / UX Designer Internship,OPPO Indonesia,Wireframing
JOB_0643,ui-ux-designer,ui_ux,UI / UX Designer Internship,OPPO Indonesia,Prototyping
JOB_0644,ui-ux-designer,ui_ux,UI/UX Designer,PT SUITEN INOVASI SUKSES,Excel
JOB_0644,ui-ux-designer,ui_ux,UI/UX Designer,PT SUITEN INOVASI SUKSES,TypeScript
JOB_0644,ui-ux-designer,ui_ux,UI/UX Designer,PT SUITEN INOVASI SUKSES,Figma
JOB_0644,ui-ux-designer,ui_ux,UI/UX Designer,PT SUITEN INOVASI SUKSES,UI/UX
JOB_0644,ui-ux-designer,ui_ux,UI/UX Designer,PT SUITEN INOVASI SUKSES,Wireframing
JOB_0645,ui-ux-designer,ui_ux,UI/UX Designer,PT Abhimata Persada,SQL
JOB_0645,ui-ux-designer,ui_ux,UI/UX Designer,PT Abhimata Persada,Figma
JOB_0645,ui-ux-designer,ui_ux,UI/UX Designer,PT Abhimata Persada,UI/UX
